Filename,Label_2015,XMin_2015,YMin_2015,XMax_2015,YMax_2015,Area_2015,Label_2016,XMin_2016,YMin_2016,XMax_2016,YMax_2016,Area_2016,Percentage_Decrease
tile_10000_11500.png(1),Lake,0.44225088,0.12231051,0.57455105,0.33427688,0.028043186,Lake,0.46739528,0.25662655,0.59004664,0.46718484,0.025825264,7.90895157205034
tile_10000_11500.png(5),Lake,0.74343985,0.21705072,0.78384376,0.2594063,0.0017113308,Lake,0.32705548,0.08574792,0.3697914,0.12457923,0.0016594911,3.0292039388293572
tile_10000_3500.png(1),Lake,0.63038117,0.14661252,0.7233741,0.23169713,0.007912269,Lake,0.6472778,0.28736982,0.7394671,0.36903733,0.0075288718,4.845603707356257
tile_10000_5000.png(8),Lake,0.3958374,0.0,0.4766656,0.030614793,0.0024745383,Lake,0.9014201,0.3330703,0.9549247,0.37316617,0.0021453127,13.304526343358678
tile_1000_2500.png(2),Lake,0.86463594,0.9292267,0.9219165,0.967597,0.0021978721,Lake,0.011273699,0.9152271,0.058307983,0.9581276,0.0020177944,8.193274758799662
tile_10500_12000.png(5),Lake,0.0024295554,0.52898407,0.04509365,0.6128626,0.0035786012,Lake,0.20058005,0.91669416,0.2429506,0.9909856,0.0031477683,12.039142556594454
tile_11000_10000.png(1),Lake,0.86754036,0.12965284,0.90908545,0.16813771,0.0015988576,Lake,0.89423007,0.263231,0.93113726,0.30449507,0.0015229407,4.748196462274062
tile_11000_12000.png(12),Lake,0.5972136,0.337873,0.63837516,0.37532017,0.0015413824,Lake,0.48759905,0.70133585,0.5259115,0.7354701,0.0013077679,15.156167606429138
tile_1500_3000.png(5),Lake,0.11344615,0.10491864,0.14033644,0.12684613,0.0005896367,Lake,0.6617426,0.31613943,0.6906215,0.3327735,0.0004803733,18.53063081046345
tile_1500_3000.png(6),Lake,0.06983229,0.35835978,0.11675631,0.37956682,0.0009951195,Lake,0.097954415,0.3784886,0.13537653,0.4028797,0.0009127659,8.275749796883686
tile_1500_6000.png(6),Lake,0.48486686,0.713869,0.52191156,0.7342555,0.0007552125,Lake,0.51145935,0.86025363,0.5420787,0.88450253,0.0007424849,1.6853004948938093
tile_2000_7000.png(13),Lake,0.6193891,0.82337016,0.6566344,0.8458916,0.00083881704,Lake,0.025337622,0.41813394,0.054610312,0.4442025,0.00076309714,9.026986385493553
