Filename,Label_2015,XMin_2015,YMin_2015,XMax_2015,YMax_2015,Area_2015,Label_2016,XMin_2016,YMin_2016,XMax_2016,YMax_2016,Area_2016,Percentage_Decrease
tile_5500_2000.png(7),Lake,0.7522669,0.7384839,0.80662936,0.77806807,0.002151893,Lake,0.5203826,0.02973643,0.5615893,0.05840714,0.0011814259,45.09829717369777
tile_5500_2000.png(9),Lake,0.5940041,0.50334996,0.8579642,0.6827151,0.04734525,Lake,0.83309203,0.50336474,1.0,0.6835318,0.03007132,36.48503281744209
tile_5500_2500.png(4),Lake,0.025247306,0.049918756,0.12774484,0.14238653,0.009477719,Lake,0.22644845,0.53078836,0.2882553,0.5851088,0.0033573767,64.57611055993537
tile_5500_2500.png(6),Lake,0.024940113,0.5311319,0.0975552,0.58372647,0.0038191574,Lake,0.6682809,0.49600378,0.71681416,0.5316883,0.001731885,54.652693811467415
tile_5500_2500.png(10),Lake,0.91097116,0.7775756,0.9835582,0.82676595,0.00357058,Lake,0.40456215,0.4786934,0.44118792,0.511182,0.0011899206,66.67430501487154
tile_5500_3000.png(4),Lake,0.045487054,0.71084636,0.10298782,0.7720563,0.003519617,Lake,0.6436619,0.49574605,0.710239,0.52884436,0.0022035888,37.391233193838985
tile_5500_3500.png(10),Lake,0.66852105,0.42636442,0.7014856,0.45093822,0.0008100638,Lake,0.2522419,0.61581415,0.28197074,0.6338578,0.00053641625,33.7809873740809
tile_5500_3500.png(12),Lake,0.6662571,0.41561556,0.70905405,0.44253597,0.0011521119,Lake,0.8928165,0.7958236,0.92680484,0.81899005,0.0007873905,31.656768756576515
tile_5500_3500.png(14),Lake,0.22164047,0.86111826,0.24761489,0.8841319,0.0005977663,Lake,0.14597796,0.8325216,0.17200863,0.84675103,0.0003704013,38.03576748973637
tile_6000_2500.png(9),Lake,0.95066446,0.012238494,0.9915458,0.028909177,0.00068151974,Lake,0.963939,0.4174101,0.9936681,0.4327548,0.00045618392,33.063726077838915
tile_6000_3000.png(7),Lake,0.006459263,0.9400813,0.035296593,0.9747205,0.0009989014,Lake,0.804015,0.23401196,0.8404566,0.25441545,0.0007435363,25.564595264357425
tile_6000_3000.png(12),Lake,0.004878338,0.9440697,0.053325113,0.9869377,0.0020768172,Lake,0.8900235,0.4610475,0.9210561,0.49368396,0.001012793,51.23340658003025
tile_6000_3000.png(15),Lake,0.13968328,0.9037989,0.17309485,0.94774973,0.0014684674,Lake,0.5893881,0.055551242,0.62484425,0.07627962,0.000734949,49.95128935106084
tile_6000_3500.png(15),Lake,0.5124275,0.95126003,0.5570401,0.9797428,0.0012706912,Lake,0.14570662,0.44980857,0.1728865,0.47501856,0.00068520464,46.07622685983818
tile_6000_3500.png(20),Lake,0.2231175,0.4682637,0.26114103,0.48720154,0.0007200842,Lake,0.23891263,0.44400248,0.26400056,0.45913893,0.00037974233,47.26417688375887
tile_6000_3500.png(25),Lake,0.23324294,0.16208136,0.25852236,0.17911895,0.00043070022,Lake,0.041735444,0.86739284,0.058384027,0.8797731,0.00020611349,52.14455892314148
tile_6500_3000.png(9),Lake,0.23445706,0.25148365,0.27727357,0.28365612,0.0013775128,Lake,0.83939934,0.36398768,0.8745127,0.39366317,0.0010420051,24.356049540882676
tile_6500_3000.png(11),Lake,0.107148625,0.026237685,0.14514704,0.07542941,0.0018692076,Lake,0.2642656,0.3986219,0.2950631,0.42838922,0.00091675983,50.954627511679284
tile_6500_3000.png(15),Lake,0.838041,0.6734081,0.91151917,0.69876975,0.0018635279,Lake,0.5707697,0.63283294,0.6023016,0.65718,0.0007677086,58.803482362673506
tile_6500_3000.png(24),Lake,0.24524675,0.37293717,0.2820718,0.41210538,0.001442371,Lake,0.7090959,0.011635533,0.7645623,0.027160052,0.00086108944,40.300419240264816
tile_6500_3000.png(25),Lake,0.6102999,0.6377959,0.6542449,0.65520746,0.00076514995,Lake,0.7607154,0.33782735,0.7862064,0.3522542,0.000367755,51.936871981759914
tile_6500_3000.png(28),Lake,0.35082898,0.4712494,0.3862148,0.49830762,0.000957477,Lake,0.3342412,0.34574768,0.35377717,0.36162326,0.00031014465,67.6081357567858
tile_6500_3000.png(32),Lake,0.002382493,0.0797148,0.029618887,0.11848029,0.0010558321,Lake,0.70614696,0.0143413795,0.74403995,0.028064048,0.000519993,50.750408137809046
tile_6500_3000.png(36),Lake,0.31231424,0.18837626,0.35119155,0.21307595,0.00096025737,Lake,0.93455964,0.43491498,0.9597002,0.45378476,0.00047439747,50.596841553009895
tile_6500_3500.png(8),Lake,0.84765035,0.22181626,0.9850311,0.4078109,0.025552088,Lake,0.83855724,0.086170994,0.9430515,0.22389875,0.014391763,43.676763323607844
tile_6500_3500.png(18),Lake,0.3324204,0.48377678,0.3674991,0.5083378,0.00086156867,Lake,0.28220168,0.1881236,0.31593442,0.2074033,0.0006503573,24.51474587626312
tile_6500_4000.png(7),Lake,0.45829532,0.20145486,0.76683754,0.35392055,0.0470421,Lake,0.01390819,0.4586753,0.18618892,0.66066426,0.034798805,26.026250953932756
tile_6500_4000.png(8),Lake,0.55718166,0.005041127,0.62240785,0.030527009,0.0016623471,Lake,0.5741296,0.32304177,0.6119408,0.34935775,0.0009950396,40.14248889416657
tile_7000_10000.png(3),Lake,0.8328825,0.48499152,0.97619134,0.576605,0.013129023,Lake,0.807659,0.894999,0.9402918,0.9650575,0.009292054,29.225091615728
